y,x0,x1,x2,x3,x4
-0.3175,1,0.44806,-0.1085,-0.083897,-0.60437
-0.6963,1,-0.36078,0.064159,0.21098,-0.10534
-0.31417,1,-0.2513,-0.077533,-0.11297,0.20498
-0.66313,1,0.20204,-0.011669,0.024211,-0.51298
-0.34469,1,0.061644,-0.39841,-0.54732,0.57024
-0.62995,1,0.052336,-0.057671,-0.49299,0.16696
-0.62995,1,0.11692,-0.24584,0.22621,-0.33754
-0.59356,1,0.026227,0.064723,0.25911,-0.59603
-0.55717,1,-0.1185,0.17737,0.19114,-0.48938
-0.52078,1,0.28531,-0.30103,-0.31231,-0.0004472
-0.48438,1,0.0515,0.51357,-0.024001,-0.86081
-0.44799,1,-0.030457,0.070557,0.042026,-0.34548
-0.4116,1,-0.12498,0.36052,-0.031693,-0.48352
-0.37521,1,-0.033283,0.19286,-0.1322,-0.32096
-0.58745,1,-0.051101,0.21379,-0.10952,-0.30063
-0.39639,1,-0.018507,0.45937,0.13681,-0.82014
-0.36454,1,0.35649,0.2232,0.29877,-1.1441
-0.3327,1,0.017225,0.15632,-0.2113,-0.22865
-0.61796,1,-0.15099,0.11608,-0.16421,-0.029558
-0.4269,1,0.15397,0.10215,0.24423,-0.72857
-0.29953,1,-0.074057,-0.047934,-0.082076,-0.014331
-0.64848,1,0.33505,-0.53998,-0.2884,0.22321
-0.45742,1,0.016791,-0.072413,0.084423,-0.23873
-0.26636,1,-0.36407,0.097768,0.28045,-0.15147
-0.64848,1,-0.10528,0.41522,0.022489,-0.56837
-0.26636,1,0.42508,0.6094,-0.44321,-0.98564
-0.45388,1,0.021812,-0.11288,-0.10719,-0.02892
-0.64494,1,-0.10977,-0.0069479,-0.18408,0.077514
-0.26282,1,-0.025316,-0.1152,-0.090475,0.013737
-0.45033,1,0.21696,-0.069737,-0.06439,-0.3367
-0.6414,1,-0.13282,0.24746,-0.05149,-0.28323
-0.25927,1,0.47434,0.13227,0.26112,-1.1404
-0.44679,1,0.35244,0.24086,-0.40051,-0.53046
-0.63785,1,-0.046278,0.31809,0.13526,-0.62085
-0.44679,1,-0.24568,-0.030316,-0.45231,0.50378
-0.25573,1,-0.17766,0.052288,0.11666,-0.1648
-0.60468,1,0.24596,0.03509,0.29413,-0.79398
-0.47731,1,-0.11904,0.10872,-0.015804,-0.17612
-0.28625,1,-0.19084,-0.057319,0.24963,-0.1468
-0.57151,1,0.23214,-0.036948,-0.52022,0.017183
-0.53967,1,-0.23126,0.24825,0.40604,-0.56568
-0.50782,1,-0.1211,0.10752,0.069438,-0.24607
-0.31676,1,-0.23264,-0.48831,0.10983,0.49113
-0.23979,1,0.35392,0.095778,-0.13401,-0.59418
-0.2366,1,0.045957,0.062409,0.096661,-0.39943
-0.23342,1,-0.010625,0.032088,-0.16384,-0.06865
-0.61395,1,0.026654,0.28847,0.11045,-0.62828
-0.57921,1,0.029793,0.18352,0.18345,-0.58288
-0.54447,1,0.22611,-0.75354,-0.43307,0.74186
-0.50973,1,0.23888,0.23352,-0.018914,-0.70222
-0.47499,1,0.053152,0.011793,0.060644,-0.31678
-0.44025,1,0.030032,0.077197,0.19768,-0.48094
-0.40551,1,0.038863,0.098189,-0.49757,0.097453
-0.37078,1,0.11512,-0.12739,0.12098,-0.29177
-0.33604,1,0.3278,0.23534,0.040294,-0.85972
-0.3013,1,0.10221,0.0041984,0.58772,-0.82912
-0.26656,1,-0.18996,0.16557,-0.046943,-0.10517
-0.23182,1,0.12447,-0.11124,-0.016898,-0.19884
-0.23023,1,0.19155,-0.2162,-0.07019,-0.11522
-0.22704,1,0.12131,-0.20335,-0.14676,0.023152
-0.22385,1,0.051756,0.19175,0.09034,-0.52754
-0.59269,1,-0.19266,0.19313,0.26434,-0.38442
-0.55723,1,-0.12261,0.16921,-0.060623,-0.15369
-0.52177,1,0.081394,-0.42979,0.10079,0.11402
-0.4863,1,0.02412,-0.15558,0.044581,-0.065055
-0.45084,1,-0.27334,0.20017,0.16133,-0.20467
-0.41538,1,0.13193,0.06494,0.1039,-0.4792
-0.46133,1,0.19558,0.2182,0.34336,-0.92883
-0.37992,1,0.12167,-0.19876,-0.014387,-0.077994
-0.34445,1,-0.14311,0.1084,0.1845,-0.27543
-0.30899,1,-0.33136,0.53585,-0.0061831,-0.3492
-0.27353,1,-0.059325,0.366,-0.19667,-0.3143
-0.23806,1,0.093662,-0.42803,0.22237,-0.0033172
-0.2026,1,0.20356,-0.13566,-0.097036,-0.16512
-0.45735,1,0.29342,-0.14036,-0.2475,-0.13233
-0.2026,1,-0.20727,-0.32628,0.13576,0.31398
-0.23661,1,-0.20097,0.02389,0.10234,-0.041074
-0.27063,1,0.40243,-0.24814,-0.24673,-0.14213
-0.30464,1,-0.16694,0.049359,-0.23242,0.18762
-0.33866,1,-0.19513,-0.28055,-0.077469,0.44087
-0.37267,1,0.21358,0.0071825,0.3734,-0.74096
-0.45336,1,0.26029,0.10083,0.21629,-0.75787
-0.40668,1,-0.12614,-0.025637,0.27838,-0.22592
-0.4407,1,-0.069178,-0.28769,-0.31414,0.51225
-0.47471,1,0.039512,-0.15382,-0.23858,0.17559
-0.50873,1,-0.23034,-0.09522,-0.1098,0.31389
-0.54274,1,-0.14313,0.30469,-0.30596,-0.045912
-0.57675,1,-0.080165,-0.27733,0.10314,0.14982
-0.18135,1,-0.090997,-0.25674,0.13617,0.12433
-0.17816,1,-0.24827,-0.018617,-0.29692,0.43439
-0.17497,1,0.12262,-0.13992,0.2637,-0.35614
-0.5555,1,0.12083,0.019362,-0.44812,0.10154
-0.52076,1,0.29526,0.26723,-0.43477,-0.38066
-0.48603,1,0.058711,0.2429,-0.53292,0.0071893
-0.45129,1,-0.21862,-0.0058764,-0.38972,0.47248
-0.41655,1,-0.43183,-0.25508,-0.20045,0.82309
-0.38181,1,0.19971,-0.28535,-0.21072,0.12979
-0.34707,1,0.23864,0.21656,-0.19357,-0.47217
-0.31233,1,0.12139,-0.074085,-0.094971,-0.10879
-0.27759,1,0.21357,-0.045467,0.22325,-0.52676
-0.24286,1,-0.20496,0.095769,-0.27553,0.24649
-0.20812,1,0.18837,0.079885,0.35165,-0.74559
-0.17338,1,-0.23281,-0.26522,-0.21553,0.61566
-0.17179,1,-0.1598,0.046569,0.10394,-0.085057
-0.1686,1,-0.12945,0.3497,-0.17435,-0.19961
-0.16541,1,0.58618,-0.11592,-0.08384,-0.60647
-0.53425,1,0.049456,-0.000086155,-0.13435,-0.049242
-0.15213,1,0.30352,0.21816,0.11003,-0.79529
-0.53106,1,-0.37068,0.058471,0.54273,-0.21566
-0.14894,1,0.39544,-0.13044,0.022747,-0.44622
-0.52787,1,-0.092101,-0.40608,0.26111,0.21217
-0.14575,1,0.033342,-0.15801,-0.02349,0.048748
-0.52628,1,-0.065494,-0.20923,0.24459,-0.015088
-0.49154,1,-0.24802,-0.46062,-0.052751,0.73003
-0.4568,1,-0.18105,-0.40668,0.064431,0.49085
-0.42206,1,-0.0099729,-0.10616,0.27623,-0.21875
-0.38733,1,0.21676,0.11672,0.099746,-0.56792
-0.35259,1,-0.29052,-0.093167,0.082584,0.26401
-0.31785,1,-0.12644,-0.2505,-0.076601,0.38277
-0.28311,1,0.22972,0.0077329,0.1191,-0.48243
-0.24837,1,-0.0086291,-0.094109,0.29606,-0.25075
-0.21363,1,-0.048946,0.50567,-0.23374,-0.38515
-0.1789,1,0.12079,0.28019,-0.24809,-0.32677
-0.14416,1,0.30721,0.018681,-0.44098,-0.091952
-0.52469,1,0.18903,-0.36587,0.22112,-0.12007
-0.14256,1,-0.074601,0.029163,-0.056912,0.0049585
-0.5215,1,0.18037,0.6616,-0.28992,-0.76615
-0.13938,1,-0.093263,-0.01079,-0.34892,0.3297
-0.51831,1,0.31238,-0.091919,0.09625,-0.44311
-0.13619,1,0.37304,-0.079909,-0.055744,-0.39302
-0.44134,1,0.19618,-0.46493,-0.15239,0.32639
-0.25028,1,0.13628,0.3101,0.66812,-1.1616
-0.21844,1,-0.14446,-0.13581,0.12832,0.12088
-0.18659,1,0.048375,-0.22647,0.27468,-0.13441
-0.47186,1,0.05957,0.070158,-0.062408,-0.1698
-0.28079,1,-0.30809,-0.15518,-0.28254,0.69477
-0.15342,1,-0.0676,-0.16932,0.098539,0.095083
-0.50237,1,-0.10693,-0.06306,-0.021328,0.13291
-0.31131,1,-0.24429,-0.33675,0.23086,0.36634
-0.12025,1,-0.074933,-0.099463,-0.051497,0.16148
-0.50237,1,0.26575,0.067619,-0.12377,-0.35174
-0.12025,1,-0.29798,-0.21005,-0.042703,0.53265
-0.30777,1,-0.138,0.39991,0.13516,-0.46457
-0.49883,1,0.22028,-0.23787,-0.10561,0.018346
-0.11671,1,-0.28746,0.10195,-0.22724,0.34953
-0.30423,1,-0.01446,0.07489,-0.21328,0.052248
-0.49529,1,0.049996,-0.053728,-0.34829,0.23472
-0.11316,1,-0.04632,-0.16142,0.034145,0.12675
-0.30068,1,0.17461,-0.05038,0.15094,-0.34936
-0.49175,1,0.070888,0.69048,-0.038946,-0.86109
-0.30068,1,-0.30552,0.0905,0.092572,0.10872
-0.10962,1,-0.096364,-0.068745,-0.066766,0.17723
-0.45857,1,-0.01305,0.64432,0.067895,-0.80622
-0.3312,1,0.05465,-0.080915,0.26648,-0.27708
-0.14014,1,-0.087744,-0.24432,0.27765,0.055128
-0.4254,1,-0.13487,0.22455,0.28906,-0.40466
-0.39356,1,0.14547,0.11066,0.094793,-0.43722
-0.36171,1,-0.31841,-0.059158,-0.17032,0.51899
-0.17065,1,-0.27855,-0.13048,0.40505,0.043648
-0.093684,1,0.094472,-0.07941,0.021151,-0.094864
-0.090496,1,-0.25134,-0.18084,-0.44076,0.82634
-0.087308,1,0.012253,0.067233,-0.21087,0.05292
-0.46784,1,-0.28388,-0.13833,0.56037,-0.057197
-0.4331,1,0.40364,0.19325,0.098548,-0.80903
-0.39836,1,-0.16311,-0.12769,-0.31636,0.56166
-0.36362,1,-0.12897,0.12296,0.05508,-0.075111
-0.32888,1,-0.052178,-0.18304,-0.23719,0.42267
-0.29414,1,-0.22976,0.43437,0.25728,-0.47162
-0.25941,1,-0.12782,0.027246,0.49507,-0.36006
-0.22467,1,-0.27458,0.12619,-0.010275,0.14832
-0.18993,1,-0.048854,-0.1279,-0.2981,0.41286
-0.15519,1,-0.28297,0.037465,0.14994,0.11294
-0.12045,1,0.30772,0.55981,0.037046,-1.0388
-0.085714,1,0.25956,0.027418,0.015629,-0.38951
-0.08412,1,0.14172,0.30826,-0.044511,-0.50094
-0.080932,1,-0.17682,-0.30016,-0.29774,0.75209
-0.077745,1,0.0050272,0.045105,-0.37695,0.24071
-0.44658,1,0.26131,0.044969,0.20111,-0.55252
-0.064462,1,-0.024753,-0.44578,-0.22934,0.68841
-0.4434,1,-0.25964,-0.43252,-0.10797,0.84391
-0.061274,1,-0.19059,0.16293,0.14367,-0.10022
-0.44021,1,0.0079902,-0.035004,-0.014044,0.024084
-0.058086,1,-0.06633,-0.13914,-0.27821,0.45521
-0.43861,1,0.00091612,0.2108,-0.15856,-0.10426
-0.40388,1,-0.038899,0.012846,-0.023039,0.036511
-0.36914,1,-0.12654,0.2532,0.29048,-0.3965
-0.3344,1,-0.57373,0.25356,0.18824,0.21344
-0.29966,1,0.18839,0.081194,-0.16386,-0.17793
-0.26492,1,-0.094548,0.056867,0.0016537,0.032064
-0.23018,1,-0.098803,0.40209,0.24448,-0.549
-0.19545,1,-0.0011801,-0.23741,-0.1753,0.39652
-0.16071,1,-0.16476,0.39708,-0.049507,-0.20833
-0.12597,1,0.060981,-0.081476,0.40803,-0.35699
-0.091231,1,-0.12558,0.055922,0.35029,-0.23735
-0.056492,1,-0.1415,0.21515,0.37553,-0.41282
-0.43702,1,0.11355,0.19988,-0.1767,-0.20604
-0.054898,1,-0.11298,0.14632,-0.25776,0.18667
-0.43383,1,-0.03976,0.019904,-0.068484,0.074593
-0.051711,1,0.1843,-0.22697,-0.37609,0.35068
-0.43065,1,0.23871,-0.42837,0.19057,0.0095839
-0.048523,1,0.22052,-0.17816,-0.17847,0.085263
-0.35368,1,-0.30884,0.25372,-0.19557,0.26353
-0.31728,1,0.12843,-0.022662,0.080258,-0.18968
-0.28089,1,-0.03585,-0.361,-0.038724,0.47119
-0.2445,1,0.25986,0.1485,0.048998,-0.49984
-0.20811,1,-0.27846,0.56287,0.30455,-0.54515
-0.17171,1,0.077123,0.1987,0.038881,-0.33244
-0.13532,1,0.31421,-0.030423,0.048897,-0.36995
-0.098927,1,-0.023792,0.057222,-0.28998,0.22682
-0.098927,1,0.16337,-0.36512,-0.047026,0.25109
-0.38419,1,-0.30151,0.089213,0.095634,0.17776
-0.065755,1,0.29118,-0.25835,-0.015752,-0.039045
-0.41471,1,0.14456,-0.16789,0.26498,-0.21154
-0.032584,1,-0.15127,0.16698,0.037489,-0.028554
-0.41471,1,0.21962,-0.15499,0.30718,-0.34992
-0.029042,1,0.0042266,0.015666,0.39908,-0.36068
-0.41116,1,0.19259,-0.42052,0.24373,0.027354
-0.0255,1,0.12382,0.099114,0.15196,-0.3691
-0.40762,1,-0.25995,0.083567,0.17623,0.072952
-0.021958,1,0.18998,-0.15835,0.18818,-0.19664
-0.40408,1,0.27148,0.030721,-0.081664,-0.25823
-0.021958,1,-0.073095,0.27283,-0.5783,0.31822
-0.37091,1,0.19466,-0.032562,-0.035183,-0.1401
-0.052473,1,-0.45649,0.42561,0.41242,-0.27023
-0.33774,1,0.14411,-0.33259,-0.50835,0.65983
-0.082988,1,0.23074,-0.60793,-0.14562,0.53717
-0.32445,1,0.58519,-0.23944,-0.068283,-0.32779
-0.13339,1,0.27503,-0.15031,-0.1285,-0.010047
-0.10155,1,-0.012276,-0.11825,-0.35776,0.4913
-0.069705,1,-0.15758,0.20309,-0.2238,0.19589
-0.35497,1,-0.020433,0.23328,0.18786,-0.35694
-0.16391,1,-0.19353,0.15838,-0.20325,0.26922
-0.036534,1,-0.069825,-0.096241,0.15933,0.081185
-0.38548,1,-0.27843,-0.35466,0.218,0.55252
-0.19442,1,0.049047,-0.12706,0.053304,0.070639
-0.0033619,1,-0.052838,-0.15964,-0.035062,0.30207
-0.38548,1,-0.19689,-0.23583,-0.015178,0.53443
-0.0033619,1,-0.43157,0.20571,-0.22585,0.51636
-0.19088,1,-0.29979,-0.15862,0.21944,0.36809
-0.38194,1,0.15478,0.17248,-0.097951,-0.23911
0.00018015,1,0.24115,0.059207,0.30902,-0.57525
-0.18734,1,-0.16909,0.1453,0.36819,-0.23922
-0.3784,1,0.2867,0.17309,-0.079666,-0.40587
0.0037222,1,0.21184,-0.48312,0.22852,0.11833
-0.1838,1,-0.1257,0.24107,0.1035,-0.15681
-0.37486,1,0.21627,-0.12975,-0.055606,-0.014792
-0.1838,1,-0.11699,-0.031225,-0.013001,0.22929
0.0072642,1,0.093148,-0.044042,-0.26103,0.21664
-0.34169,1,-0.14999,0.1893,-0.18884,0.18568
-0.21431,1,0.3434,-0.28105,-0.045411,-0.0071264
-0.023251,1,-0.10446,0.17438,-0.013434,-0.0054466
-0.30851,1,-0.19598,0.010723,-0.034614,0.29759
-0.27667,1,0.10381,-0.096689,0.036561,0.0020143
-0.24483,1,-0.26604,0.0027825,0.012718,0.34608
-0.053766,1,0.041832,-0.087453,0.0022256,0.094369
-0.35148,1,-0.02305,-0.001197,0.31283,-0.17577
-0.35095,1,-0.052303,-0.012452,0.32979,-0.14396
-0.35042,1,0.1456,0.10013,-0.1976,-0.031521
-0.17361,1,0.020577,0.051498,0.21824,-0.61295
-0.13887,1,0.34826,0.26173,0.09654,-1.1141
-0.10413,1,0.43551,-0.014185,-0.036421,-0.80105
-0.069396,1,-0.031571,0.40097,0.43063,-1.1161
-0.034657,1,-0.35156,0.25452,0.22667,-0.40632
0.000081307,1,-0.093378,-0.39232,0.019018,0.17374
0.03482,1,-0.029121,0.27201,0.25191,-0.82264
0.069558,1,-0.22794,-0.10208,-0.06037,0.086968
0.1043,1,0.12184,0.35701,0.056281,-0.91803
0.13903,1,0.11705,0.00045234,-0.15456,-0.34235
0.17377,1,-0.27905,0.001394,-0.26592,0.21553
0.20851,1,-0.051797,-0.41046,0.048236,0.11922
-0.17042,1,-0.16673,-0.19472,-0.12665,0.17712
-0.16724,1,0.2346,0.18765,0.27833,-1.0554
-0.16405,1,0.11532,-0.25514,-0.28592,0.060433
-0.16086,1,-0.17171,-0.17564,0.061647,0.0062485
-0.15767,1,-0.14425,0.25169,-0.24529,-0.21376
-0.14439,1,-0.1474,-0.20442,-0.46759,0.49068
0.23773,1,-0.032304,-0.18583,-0.47758,0.34545
-0.1412,1,0.087749,0.065855,-0.035733,-0.45119
0.24092,1,-0.13377,0.29512,0.14602,-0.60058
-0.13801,1,0.077503,-0.35561,-0.14433,0.11416
0.24411,1,-0.14067,-0.52812,0.16765,0.27988
-0.13642,1,-0.1309,-0.19541,0.37175,-0.26836
-0.10168,1,-0.01492,0.12729,-0.057238,-0.37435
-0.066943,1,0.39197,0.47487,-0.008264,-1.266
-0.032204,1,-0.10567,0.020499,-0.17247,-0.052187
0.0025342,1,0.39858,-0.058887,-0.26427,-0.47265
0.037273,1,-0.18912,-0.10407,-0.35004,0.33548
0.072011,1,0.010273,0.31331,-0.088435,-0.57695
0.10675,1,0.11153,-0.61344,0.13084,0.11239
0.14149,1,-0.19239,0.012994,0.12222,-0.20228
0.17623,1,0.11537,-0.13535,-0.28838,-0.039342
0.21096,1,-0.36111,0.42484,-0.2375,-0.13401
0.2457,1,-0.35102,-0.2107,0.34627,0.026705
-0.13483,1,-0.017387,-0.28556,0.036341,-0.0067015
0.2473,1,0.24826,-0.26094,0.16978,-0.45975
-0.13164,1,0.28725,0.14484,0.021729,-0.80964
0.25048,1,0.24693,0.030217,0.15629,-0.75735
-0.12845,1,0.017968,-0.25049,-0.15951,0.092833
0.25367,1,0.19611,0.17048,-0.014229,-0.69646
-0.11517,1,-0.032361,-0.52698,-0.38904,0.66473
-0.080429,1,-0.18516,-0.14951,-0.13077,0.20816
-0.04569,1,-0.034256,0.26,0.019673,-0.54161
-0.010952,1,-0.18072,-0.065682,0.16954,-0.15151
0.023786,1,0.092997,-0.39536,0.06471,-0.022156
0.058525,1,0.42795,0.27895,0.16019,-1.2235
0.075894,1,0.06963,-0.20155,-0.4245,0.22606
0.093263,1,0.13051,0.28927,-0.18577,-0.58429
0.128,1,0.20939,-0.0051685,0.1164,-0.62409
0.16274,1,0.23602,0.14847,-0.40479,-0.36258
0.19748,1,-0.14313,-0.13377,-0.30474,0.29523
0.23222,1,-0.062711,-0.35671,-0.15865,0.31374
0.26696,1,-0.46387,0.11672,0.16862,-0.018001
0.26696,1,-0.10284,-0.1199,0.18425,-0.19659
-0.11198,1,0.15381,-0.051623,0.22324,-0.60006
0.27014,1,-0.13846,0.12484,-0.098828,-0.16714
0.079436,1,0.38126,0.10432,0.34021,-1.1355
-0.10879,1,-0.65218,-0.13832,-0.1605,0.77206
0.27333,1,0.044524,0.22915,0.20959,-0.76067
0.082978,1,0.19452,-0.40559,0.072052,-0.12871
-0.1056,1,-0.28496,0.28078,0.32701,-0.53302
0.27652,1,-0.16364,-0.01737,0.08483,-0.13956
0.08652,1,0.19965,-0.1885,0.064866,-0.3591
-0.10242,1,-0.14,0.43684,-0.20492,-0.39924
0.27971,1,0.46334,-0.10563,0.065841,-0.75415
-0.099228,1,-0.27327,-0.009236,-0.034992,0.090926
0.28289,1,0.034907,-0.088674,-0.046264,-0.1721
-0.022258,1,0.14705,-0.09913,0.41735,-0.68581
0.1688,1,-0.032388,0.17679,0.17703,-0.5634
0.20065,1,-0.072622,0.221,0.011085,-0.41837
0.23249,1,0.087327,0.089232,0.14484,-0.57995
-0.052774,1,-0.29105,-0.34607,0.3744,0.12958
0.13829,1,-0.015225,0.04923,-0.12217,-0.18134
0.26566,1,-0.15267,-0.14232,-0.11696,0.18072
-0.083289,1,0.07403,-0.28703,-0.19331,0.14147
0.10777,1,-0.2051,0.31744,-0.14077,-0.23209
0.29883,1,-0.30245,-0.051275,0.34645,-0.14935
-0.083289,1,0.40554,-0.17968,0.11195,-0.62856
0.29883,1,0.048409,0.35419,0.035083,-0.7214
0.11131,1,0.11076,-0.27319,-0.54329,0.39504
-0.079747,1,0.086756,0.092135,-0.18065,-0.29007
0.30238,1,-0.77837,-0.18871,-0.015198,0.8743
0.11486,1,-0.13038,0.040836,0.095519,-0.22134
-0.076205,1,-0.17589,0.18561,0.096205,-0.3252
0.30592,1,-0.63266,0.28616,0.3328,-0.11014
0.1184,1,0.33219,0.1972,0.066388,-0.89927
-0.072663,1,0.21128,0.38143,-0.082929,-0.82605
0.1184,1,-0.36302,0.11383,-0.52801,0.52241
0.30946,1,-0.033336,0.20082,0.21531,-0.60873
-0.039491,1,0.11991,0.42728,0.15919,-0.98076
0.087883,1,-0.19075,-0.19362,-0.026213,0.21376
0.27894,1,0.1167,-0.041276,-0.22244,-0.13589
-0.0063193,1,-0.020062,0.012136,0.22588,-0.42725
0.025524,1,-0.14753,-0.19297,-0.31274,0.41601
0.057368,1,0.31205,0.03737,0.17349,-0.79491
0.24843,1,-0.28957,0.019735,0.028294,0.051943
0.078089,1,0.15405,0.15491,-0.37749,-0.23287
0.20546,1,0.22803,-0.18921,0.51071,-0.72862
0.07862,1,0.36151,-0.049392,0.29623,-0.84573
0.20599,1,-0.022822,-0.1725,-0.098983,0.081899
0.079151,1,-0.39006,-0.084189,-0.10512,0.41992
0.20653,1,-0.33485,-0.29023,-0.53519,0.95614
0.0017197,1,0.19339,0.34496,0.47403,-1.1819
0.036458,1,0.10816,-0.32921,-0.11251,0.16045
0.071197,1,-0.046108,0.025916,0.15348,-0.27707
0.10593,1,0.28532,-0.16855,-0.26372,-0.086111
0.14067,1,-0.074058,-0.065901,0.028463,-0.035549
0.17541,1,0.37001,-0.32687,-0.055459,-0.19696
0.21015,1,0.27131,0.11635,-0.40401,-0.25387
0.24489,1,-0.16694,-0.17071,-0.10688,0.30464
0.27963,1,-0.29983,0.068926,0.23664,-0.10132
0.31437,1,-0.09071,0.14208,-0.11903,-0.11089
0.3491,1,-0.23045,-0.0090967,0.051021,0.065336
0.38384,1,0.15085,0.037854,-0.34759,-0.078586
0.0049075,1,-0.26784,0.21862,0.044317,-0.1278
0.0080954,1,0.061805,-0.11211,0.27893,-0.35771
0.011283,1,-0.041923,-0.2262,0.39161,-0.20981
0.014471,1,0.14815,-0.15021,-0.30198,0.1
0.017659,1,-0.058862,-0.21803,-0.032942,0.1807
0.030941,1,0.14161,-0.39587,0.11264,0.024434
0.41306,1,0.23816,0.3226,-0.17808,-0.60754
0.034129,1,0.25095,-0.35834,-0.14221,0.083929
0.41625,1,-0.077668,-0.19734,-0.033716,0.19727
0.037317,1,-0.06742,-0.32487,-0.3831,0.63331
0.41944,1,0.02721,0.24249,0.047118,-0.46729
0.038911,1,-0.061782,-0.065633,-0.087321,0.088531
0.073649,1,-0.26908,0.091248,-0.17828,0.24048
0.10839,1,-0.057829,0.12342,0.11826,-0.30083
0.14313,1,-0.18682,-0.063534,-0.22153,0.34979
0.17786,1,-0.056358,-0.019679,0.37683,-0.37548
0.2126,1,-0.16052,0.22496,-0.5151,0.26601
0.24734,1,-0.12125,0.12376,0.0060553,-0.12873
0.28208,1,-0.14596,-0.2979,0.076622,0.29296
0.31682,1,0.23038,0.23231,-0.18205,-0.48967
0.35156,1,0.037004,0.45453,0.078285,-0.73331
0.3863,1,-0.11547,-0.18841,0.33559,-0.088369
0.42103,1,0.19757,-0.13525,0.34951,-0.52228
0.040505,1,0.24109,-0.33062,-0.24093,0.15862
0.42263,1,0.23268,0.047147,-0.043948,-0.41241
0.043693,1,-0.014873,-0.0081207,-0.24826,0.11813
0.42582,1,0.13221,0.39214,0.39271,-1.0485
0.046881,1,-0.15984,-0.00075062,0.0012421,0.06267
0.429,1,-0.27425,0.12337,-0.32332,0.34726
0.060163,1,0.22313,-0.076558,-0.10591,-0.19386
0.094902,1,0.20743,0.022716,-0.35904,-0.060139
0.12964,1,-0.40003,-0.029527,-0.31019,0.66025
0.16438,1,0.35995,-0.0024577,0.088639,-0.6041
0.19912,1,-0.15363,-0.37853,-0.11062,0.57459
0.23386,1,-0.17829,0.35385,0.2903,-0.53948
0.25122,1,-0.22434,0.09252,0.12351,-0.057253
0.26859,1,-0.20369,0.14758,-0.09775,0.053843
0.30333,1,-0.41281,0.041294,-0.2429,0.53954
0.33807,1,-0.11175,0.24881,-0.015515,-0.23469
0.37281,1,-0.12286,-0.13447,-0.37984,0.51215
0.40755,1,0.12246,-0.035687,-0.22028,-0.020233
0.44229,1,0.10395,-0.17276,-0.078803,0.024809
0.44229,1,-0.029153,-0.39368,-0.66577,0.9342
0.063351,1,0.22821,0.11862,-0.12403,-0.39128
0.44547,1,-0.24534,0.15658,0.13269,-0.10685
0.25477,1,0.46587,-0.20198,-0.23,-0.2284
0.066539,1,0.047946,-0.50278,-0.049405,0.42655
0.44866,1,0.048835,0.17827,0.14142,-0.47714
0.25831,1,-0.29854,-0.10985,-0.32156,0.64581
0.069727,1,0.34725,0.22977,0.039428,-0.78716
0.45185,1,0.10839,0.014837,0.2343,-0.44861
0.26185,1,-0.36056,-0.19506,-0.27692,0.7742
0.072915,1,0.067807,0.04349,0.28761,-0.47601
0.45504,1,0.30122,-0.44561,0.16176,-0.10923
0.076102,1,-0.10375,0.27268,0.022412,-0.28731
0.45822,1,0.1409,0.017291,-0.16884,-0.12829
0.15307,1,0.37936,-0.17376,0.083734,-0.40859
0.34413,1,-0.074937,-0.23458,-0.083677,0.33294
0.37598,1,-0.26745,0.047895,0.15333,0.043797
0.40782,1,-0.21153,-0.30245,-0.12831,0.60439
